unit,condition,n_cycle_spikes,fr_peak_hz,fr_trough_hz,mod_depth,mod_depth_norm,mod_depth_fourier,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_q,locked,label,region,depth_um,fr_hz,cell_type
35,phase_reversing_1,2241,10.520833333333334,8.402777777777779,1.2520661157024793,0.11192660550458712,0.059899705294368596,0.029949852647184298,0.0004509655457637613,0.13396655469385613,231.52181933880723,True,0.8612135658890752,False,good,CTX,599.0913696289062,8.014119387920724,principal
45,phase_reversing_1,74,0.4513888888888889,0.10416666666666667,4.333333333333333,0.625,0.1214551377075781,0.06072756885378905,-0.009960274194548152,0.7623759588266267,34.44320459383382,False,0.9570933866315744,False,good,CTX,738.1071166992188,0.2599238010497071,principal
50,phase_reversing_1,1831,8.472222222222221,6.701388888888889,1.2642487046632123,0.11670480549199078,0.07501093600546532,0.03750546800273266,0.0008609807094100714,0.07609313702035143,136.5784147615364,True,0.8257437271096836,False,good,CTX,766.4937744140625,8.659379234971063,interneuron
49,phase_reversing_1,3339,15.868055555555555,12.222222222222221,1.2982954545454546,0.12978986402966627,0.04129426934329121,0.020647134671645605,0.00012685129542472888,0.24090125213375832,59.38041775789848,True,0.9570933866315744,False,good,CTX,790.2333984375,12.928538652212142,principal
57,phase_reversing_1,789,3.75,2.8124999999999996,1.3333333333333335,0.14285714285714293,0.05327558184615535,0.026637790923077675,-0.0005585631557723326,0.5714394032590906,339.1189453501661,True,0.9570933866315744,False,good,CTX,799.13525390625,3.417384769356727,principal
56,phase_reversing_1,248,1.423611111111111,0.6597222222222222,2.157894736842105,0.36666666666666664,0.07844207558776531,0.039221037793882654,-0.0025040652963723297,0.683263828363406,146.91349281434373,True,0.9570933866315744,False,good,CTX,801.6923828125,1.461032872567075,principal
55,phase_reversing_1,156,0.9027777777777777,0.45138888888888884,2.0,0.3333333333333333,0.10397381810085093,0.05198690905042547,-0.003731537811817518,0.6566874077890545,135.78128824361244,False,0.9570933866315744,False,good,CTX,805.0826416015625,0.5582229578099492,principal
58,phase_reversing_1,66,0.4513888888888889,0.10416666666666667,4.333333333333333,0.625,0.14211888326663177,0.07105944163331589,-0.010257487381757703,0.7180831654632323,245.62975712316168,False,0.9570933866315744,False,good,CTX,842.6435546875,1.3597535832691678,principal
65,phase_reversing_1,9274,40.69444444444444,35.3125,1.152409046214356,0.07080858839652808,0.008979988548694761,0.0044899942743473805,-8.767774284859523e-05,0.8294809350806979,304.7267866156162,True,0.9570933866315744,False,good,CTX,872.6962890625,36.99463414940352,interneuron
64,phase_reversing_1,1198,5.868055555555555,4.305555555555555,1.3629032258064517,0.15358361774744028,0.085831054225773,0.0429155271128865,0.0010078592112928335,0.11008499154193473,341.57697767961696,True,0.8257437271096836,False,good,CTX,879.1714477539062,5.669662089563702,principal
67,phase_reversing_1,117,0.7291666666666667,0.2777777777777778,2.625,0.44827586206896547,0.08951548229844934,0.04475774114922467,-0.006600164819350199,0.7917579759307649,16.397072797022517,False,0.9570933866315744,False,good,CTX,927.9193115234375,1.1939878714886087,principal
66,phase_reversing_1,73,0.4513888888888889,0.10416666666666667,4.333333333333333,0.625,0.29575692263448866,0.14787846131724433,0.00828287320102178,0.2030808363630213,268.36818237614216,False,0.9570933866315744,False,good,CTX,939.7611694335938,0.27733117889778486,principal
72,phase_reversing_1,508,2.5694444444444446,1.4930555555555556,1.7209302325581397,0.264957264957265,0.08307123726659,0.041535618633295,-0.00024377619615923953,0.41647830017741105,87.90399779083198,True,0.9570933866315744,False,good,CTX,956.0975341796875,2.0576311860875593,principal
77,phase_reversing_1,911,4.618055555555555,3.2986111111111107,1.4000000000000001,0.1666666666666667,0.10062581607244099,0.050312908036220495,0.001435269362000808,0.09963029740600483,237.88317267172906,True,0.8257437271096836,False,good,HPC,1062.6483154296875,3.2547840353667277,principal
79,phase_reversing_1,130,0.763888888888889,0.3125,2.4444444444444446,0.4193548387096775,0.028778365393604937,0.014389182696802469,-0.007543284378072444,0.9735417534840036,42.85905932696438,False,0.9921697752355652,False,good,HPC,1104.9130859375,0.6132144469209223,principal
85,phase_reversing_1,3719,16.73611111111111,14.513888888888888,1.15311004784689,0.07111111111111114,0.015431756310638346,0.007715878155319173,-0.00020941101913473539,0.8014093917770503,123.43965447331215,True,0.9570933866315744,False,good,HPC,1198.19384765625,15.414628706696707,interneuron
89,phase_reversing_1,3177,14.965277777777779,12.187499999999998,1.2279202279202281,0.10230179028133002,0.03870706975796228,0.01935353487898114,5.9815785647050355e-05,0.30425196691395034,164.98459150993614,True,0.9570933866315744,False,good,HPC,1203.643798828125,11.821192047740103,principal
87,phase_reversing_1,124,0.6597222222222222,0.3125,2.111111111111111,0.35714285714285715,0.149242011580082,0.074621005790041,-0.002516516108662202,0.5022547421616539,224.18344758236788,False,0.9570933866315744,False,good,HPC,1216.047607421875,0.39720471271522967,principal
86,phase_reversing_1,2512,11.527777777777779,9.6875,1.1899641577060933,0.08674304418985274,0.030876907431086346,0.015438453715543173,-0.00015980693625848444,0.5495578172821801,225.60816636928433,True,0.9570933866315744,False,good,HPC,1216.7545166015625,8.941062258330867,unclassified
90,phase_reversing_1,4036,18.576388888888886,15.659722222222221,1.186252771618625,0.08519269776876262,0.03832374635112661,0.019161873175563306,0.00011943690711151424,0.22721004947527482,5.648148226973275,True,0.9570933866315744,False,good,HPC,1262.096923828125,18.133344628787402,principal
98,phase_reversing_1,2510,11.38888888888889,9.756944444444445,1.1672597864768683,0.07717569786535304,0.028431824414515285,0.014215912207257642,-0.00019639245862495546,0.6021938289409022,331.3366942636046,True,0.9570933866315744,False,good,HPC,1341.424072265625,10.66241455417147,principal
101,phase_reversing_1,475,2.4305555555555554,1.6319444444444442,1.4893617021276597,0.1965811965811966,0.08091977259508051,0.04045988629754026,-0.00046924865058081087,0.45974836160869514,265.5368576998617,True,0.9570933866315744,False,good,HPC,1344.91796875,1.4661759614767342,principal
97,phase_reversing_1,18,0.1736111111111111,0.0,inf,1.0,0.3547945775249136,0.1773972887624568,-0.025502566759713605,0.573892062890759,228.96794279231085,False,0.9570933866315744,False,good,HPC,1355.7359619140625,0.11670855602688522,unclassified
103,phase_reversing_1,3486,15.416666666666666,13.29861111111111,1.1592689295039165,0.07376058041112454,0.017301733993770812,0.008650866996885406,-0.00021208507193826834,0.7703957077563317,274.13019061684844,True,0.9570933866315744,False,good,HPC,1363.6138916015625,15.607296729697023,principal
105,phase_reversing_1,24,0.1736111111111111,0.0,inf,1.0,0.185162422151256,0.092581211075628,-0.03453431584949915,0.8171532457875534,238.21662536213918,False,0.9570933866315744,False,good,HPC,1373.565673828125,0.13609404499406277,principal
109,phase_reversing_1,1222,5.659722222222222,4.444444444444445,1.2734375,0.12027491408934705,0.04040371684703899,0.020201858423519493,-0.00041055148864904434,0.6074025733724914,16.531899636138874,True,0.9570933866315744,False,good,HPC,1397.14111328125,4.8515153307040455,principal
108,phase_reversing_1,109,0.7291666666666667,0.2777777777777778,2.625,0.44827586206896547,0.12912797891552438,0.06456398945776219,-0.005052153221458139,0.6358702577077358,122.50263545599178,False,0.9570933866315744,False,good,HPC,1402.908203125,0.49769275756549697,principal
117,phase_reversing_1,178,1.0416666666666667,0.3819444444444444,2.7272727272727275,0.46341463414634154,0.2473634284784521,0.12368171423922605,0.009733873592165739,0.06550206272749802,100.42666704461705,False,0.8257437271096836,False,good,HPC,1462.09912109375,1.1967572270553484,principal
128,phase_reversing_1,1519,6.979166666666667,5.625,1.2407407407407407,0.10743801652892564,0.027177621430909522,0.013588810715454761,-0.0004739841075446404,0.7554718452995639,77.40159391199344,True,0.9570933866315744,False,good,HPC,1481.024169921875,5.488862733277985,principal
138,phase_reversing_1,988,4.722222222222222,3.333333333333333,1.4166666666666667,0.17241379310344834,0.09451042859192689,0.047255214295963445,0.0012221465195740005,0.11009916361462448,99.48824544541957,True,0.8257437271096836,False,good,HPC,1647.69873046875,3.940397349246701,principal
137,phase_reversing_1,2908,12.95138888888889,11.284722222222221,1.1476923076923078,0.06876790830945564,0.017381704361297323,0.008690852180648662,-0.0002684403539703903,0.8028316185162367,293.00774349894016,True,0.9570933866315744,False,good,HPC,1648.5931396484375,13.067797674996765,principal
136,phase_reversing_1,141,1.0416666666666665,0.3819444444444444,2.727272727272727,0.46341463414634143,0.287608052420991,0.1438040262104955,0.01368445222545137,0.05390185140052572,178.3930604654133,False,0.8257437271096836,False,good,HPC,1668.7030029296875,0.6183575358305816,interneuron
142,phase_reversing_1,758,3.7152777777777777,2.8125,1.3209876543209875,0.1382978723404255,0.015288618550840556,0.007644309275420278,-0.0012624913052336941,0.9566998918981939,275.3074248629764,True,0.9921697752355652,False,good,HPC,1676.186279296875,2.6099198105402093,interneuron
143,phase_reversing_1,617,3.0208333333333335,2.1180555555555554,1.4262295081967216,0.17567567567567574,0.054907507452568546,0.027453753726284273,-0.0008684444768013643,0.6282927245743828,139.86621153441303,True,0.9570933866315744,False,good,HPC,1676.8529052734375,2.2942132759318894,interneuron
158,phase_reversing_1,13,0.10416666666666667,0.034722222222222224,3.0,0.5,0.050114334915808675,0.025057167457904338,-0.08265314988890209,0.9921697752355653,272.9921558128621,False,0.9921697752355652,False,good,HPC,1960.6185302734375,0.09059748925476853,interneuron
170,phase_reversing_1,2488,11.215277777777779,9.270833333333334,1.2097378277153559,0.09491525423728812,0.033157735915026715,0.016578867957513357,-0.00012712149154458146,0.5047164879670086,64.26843314940092,True,0.9570933866315744,False,good,HPC,2025.796142578125,11.272464023301833,principal
174,phase_reversing_1,661,3.472222222222222,2.2569444444444446,1.538461538461538,0.21212121212121204,0.09261855814685761,0.046309279073428807,0.0006326471303132881,0.24238334578822773,236.66890445251653,True,0.9570933866315744,False,good,HPC,2044.546142578125,3.1926713462269958,principal
175,phase_reversing_1,3529,15.659722222222221,13.472222222222221,1.1623711340206186,0.07508939213349225,0.01334019570439239,0.006670097852196195,-0.0002389438960578426,0.8547165048013714,351.5016180673827,True,0.9615560679015429,False,good,HPC,2050.2314453125,14.512214414163402,interneuron
