unit,region,depth_um,fr_hz,condition,n_cycle_spikes,mod_depth,mod_depth_norm,fr_peak,fr_trough,vs,ppc,rayleigh_p,pref_phase_deg,reliable,rayleigh_p_fdr
137,HPC,1648.5931396484375,13.067797674996765,phase_reversing_1,2908,1.1476923076923078,0.06876790830945564,12.95138888888889,11.284722222222221,0.008690852180648662,-0.0002684403539703903,0.8028316185162367,293.00774349894016,True,0.9650025054209032
170,HPC,2025.796142578125,11.272464023301833,phase_reversing_1,2488,1.2097378277153559,0.09491525423728812,11.215277777777779,9.270833333333334,0.016578867957513357,-0.00012712149154458146,0.5047164879670086,64.26843314940092,True,0.9650025054209032
98,HPC,1341.424072265625,10.66241455417147,phase_reversing_1,2510,1.1672597864768683,0.07717569786535304,11.38888888888889,9.756944444444445,0.014215912207257642,-0.00019639245862495546,0.6021938289409022,331.3366942636046,True,0.9650025054209032
86,HPC,1216.7545166015625,8.941062258330867,phase_reversing_1,2512,1.1899641577060933,0.08674304418985274,11.527777777777779,9.6875,0.015438453715543173,-0.00015980693625848444,0.5495578172821801,225.60816636928433,True,0.9650025054209032
128,HPC,1481.024169921875,5.488862733277985,phase_reversing_1,1519,1.2407407407407407,0.10743801652892564,6.979166666666667,5.625,0.013588810715454761,-0.0004739841075446404,0.7554718452995639,77.40159391199344,True,0.9650025054209032
174,HPC,2044.546142578125,3.1926713462269958,phase_reversing_1,661,1.538461538461538,0.21212121212121204,3.472222222222222,2.2569444444444446,0.046309279073428807,0.0006326471303132881,0.24238334578822773,236.66890445251653,True,0.9650025054209032
143,HPC,1676.8529052734375,2.2942132759318894,phase_reversing_1,617,1.4262295081967216,0.17567567567567574,3.0208333333333335,2.1180555555555554,0.027453753726284273,-0.0008684444768013643,0.6282927245743828,139.86621153441303,True,0.9650025054209032
101,HPC,1344.91796875,1.4661759614767342,phase_reversing_1,475,1.4893617021276597,0.1965811965811966,2.4305555555555554,1.6319444444444442,0.04045988629754026,-0.00046924865058081087,0.45974836160869514,265.5368576998617,True,0.9650025054209032
117,HPC,1462.09912109375,1.1967572270553484,phase_reversing_1,178,2.7272727272727275,0.46341463414634154,1.0416666666666667,0.3819444444444444,0.12368171423922605,0.009733873592165739,0.06550206272749802,100.42666704461705,False,0.9377658828569929
136,HPC,1668.7030029296875,0.6183575358305816,phase_reversing_1,141,2.727272727272727,0.46341463414634143,1.0416666666666665,0.3819444444444444,0.1438040262104955,0.01368445222545137,0.05390185140052572,178.3930604654133,False,0.9377658828569929
